run,baseline_elim,baseline_notelim,pressure_elim,pressure_notelim
7128,8571293,25070119,9994218,23648987
7129,8572103,25069537,10004418,23638285
7130,8571578,25070061,10000450,23643012
7131,8571471,25070081,10004479,23639073
7132,8571452,25070120,9994656,23648615
7133,8571119,25070042,10003877,23639605
7134,8571553,25070036,9957001,23685925
7135,8571224,25069944,9995356,23648028
7136,8571371,25070051,9955765,23688014
7137,8571723,25070132,9941803,23701867
7138,8571068,25070085,9980533,23663393
7139,8571288,25070234,10017442,23626522
7140,8571443,25070007,10000523,23643082
7141,8571527,25070094,10010534,23632677
7142,8571141,25069958,10009631,23633597
7143,8571432,25069974,10004317,23638783
7144,8571202,25070166,10013326,23630763
7145,8571737,25069923,10004994,23638225
7146,8571622,25070086,9998438,23645029
7147,8571738,25070083,9992895,23650433
7148,8575350,25066302,9951140,23692023
7149,8571555,25070186,10003397,23640649
7150,8571347,25070101,9994441,23649056
7151,8593647,25047399,10002724,23640659
7152,8573020,25068497,9932318,23710922
7153,8571182,25070079,10014122,23628618
7154,8571416,25070124,10014811,23628080
7155,8571313,25070107,10005531,23637783
7156,8571695,25070057,9996795,23646060
7157,8571533,25069835,9997279,23646392
7158,8571892,25070025,10004292,23639182
7159,8571541,25070132,9993621,23649684
7160,8571827,25070081,10003198,23640554
7161,8571135,25069997,9996619,23646299
7162,8575760,25065734,9938357,23705634
7163,8571248,25070251,9978752,23664241
7164,8571372,25069996,10009108,23634462
7165,8571357,25070039,9983694,23659747
7166,8571207,25069975,9989638,23653952
7167,8574755,25066988,10005791,23637706
7168,8571666,25069967,10007301,23636668
7169,8571632,25070023,9982882,23660993
7170,8571249,25070124,9987246,23656015
7171,8798614,24850920,10009615,23633793
7172,8577056,25064633,9994544,23648899
7173,8571514,25070083,9970112,23673220
7174,8571475,25069990,9985735,23657905
7175,8571639,25070042,10000684,23642629
7176,8571456,25070137,9989946,23653316
7177,8573916,25067977,10027114,23616245
7178,8571683,25070173,10008470,23634917
7179,8571506,25070208,9996301,23646419
7180,8571705,25070077,9954176,23688889
7181,8571095,25070019,9931246,23712088
7182,8571424,25070095,10007930,23635281
7183,8571705,25069956,9998172,23644689
7184,8571510,25070106,10007955,23635350
7185,8571500,25070089,10016181,23627987
7186,8571565,25069988,9954092,23689114
7187,8571882,25069847,10003135,23640467
7188,8571762,25069871,9935639,23707368
7189,8571269,25070151,10001559,23641986
7190,8571353,25070240,10014164,23629812
7191,8571304,25070104,9987435,23656275
7192,8571773,25069895,9976685,23667012
7193,8571656,25070157,9994701,23648962
7194,8571668,25069896,10002175,23641319
7195,8571596,25070140,10007440,23636774
7196,8571673,25070047,9991748,23651843
7197,8577526,25064226,10010176,23633495
7198,8584278,25058085,9990849,23652298
7199,8574839,25066780,9999801,23643281
7200,8571504,25070057,9963885,23679443
7201,8576757,25064486,9994876,23648841
7202,8571694,25070120,10014277,23629457
7203,8575266,25066495,9928861,23715300
7204,8571621,25070024,9954137,23689199
7205,8571609,25070076,9949217,23694700
7206,8571587,25070143,9976307,23667553
7207,8571615,25070055,9999886,23643903
7208,8571378,25070027,9941000,23702738
7209,8571728,25069993,9998664,23645253
7210,8571415,25070107,9952580,23690875
7211,8573966,25067101,9998071,23645690
7212,8575453,25067429,9998145,23645563
7213,8571307,25070079,10003711,23640511
7214,8571347,25070028,9970091,23672972
7215,8756888,24886238,9994597,23649371
7216,8571518,25069963,9960630,23682318
7217,8571541,25070169,9999320,23644334
7218,8577310,25064249,9976585,23666875
7219,8580291,25062231,9947544,23695633
7220,8571115,25070163,10008204,23635261
7221,8571878,25069887,9997032,23646512
7222,8571580,25070021,9992783,23649573
7223,8577366,25064313,9928196,23715367
7224,8571921,25069943,9965406,23678347
7225,8575748,25066169,10006493,23637164
7226,8571708,25070136,9952645,23690932
7227,8579756,25062731,9987067,23656688
7228,8571371,25070101,10009158,23634159
7229,8571915,25069974,10007172,23636386
7230,8571586,25070097,9981219,23661932
7231,8571660,25070142,9988715,23654901
7232,8582890,25059861,9981332,23662404
7233,8571641,25070094,10010353,23633493
7234,8571165,25070104,9947931,23696431
7235,8571029,25070089,9995993,23647440
7236,8571452,25070259,9995856,23647998
7237,8571344,25069993,10018173,23625075
7238,8573847,25067691,10005221,23638811
7239,8571658,25069984,9955862,23687459
7240,8577243,25064324,9993579,23650254
7241,8571647,25070140,10782410,22871510
7242,8576106,25066257,10006027,23637333
7243,8571847,25069946,9991458,23651666
7244,8571687,25070251,10016054,23628088
7245,8571201,25070124,10009785,23633523
7246,8571976,25069928,10004517,23638891
7247,8571445,25070032,9947367,23696170
7248,8571731,25070025,9944363,23699140
7249,8571644,25070040,9975881,23667422
7250,8571737,25069990,10027961,23615189
7251,8579501,25063585,10010772,23632515
7252,8571543,25070007,9960146,23683544
7253,8571444,25070138,9980906,23662478
7254,8571865,25069940,9999847,23643697
7255,8571351,25069888,9994763,23649189
7256,8571317,25069942,10008354,23635422
7257,8571568,25070147,9944121,23699649
7258,8571530,25070040,10004219,23639534
7259,8589214,25053750,10003695,23639878
7260,8573893,25067496,9996293,23647097
7261,8571553,25069925,10003257,23639775
7262,8571901,25069998,9988227,23655197
7263,8571437,25070128,9965141,23678010
7264,8572096,25070087,10009321,23634523
7265,8571864,25069871,10011022,23632659
7266,8571720,25070056,10004235,23639376
7267,8576817,25065691,10006447,23637076
7268,8571661,25070191,9967735,23676171
7269,8579428,25063449,10010133,23633617
7270,8575725,25065755,10008113,23635902
7271,8571584,25070097,10007708,23635488
7272,8583639,25057986,9939588,23703517
7273,8571379,25069971,10011999,23631506
7274,8571431,25070225,10007414,23635881
7275,8722768,24921936,10002970,23640230
7276,8571162,25070277,10000725,23643181
7277,8571629,25070058,9963737,23679294
7278,8571731,25070016,9994713,23648074
7279,8571782,25070125,10010991,23633235
7280,8571608,25069964,9951001,23692184
7281,8576639,25066266,10014727,23629087
7282,8576105,25065464,10006322,23637040
7283,8571298,25070079,9996172,23647111
7284,8578063,25063506,10145555,23498350
7285,8571809,25069912,10001235,23642296
7286,8571427,25070112,10012490,23630831
7287,8571425,25070142,10003512,23640173
7288,8580124,25062493,9975020,23668566
7289,8571649,25069913,10000100,23643712
7290,8571276,25070073,9954167,23689633
7291,8571558,25070088,9985820,23657499
7292,8571329,25070012,9981782,23661723
7293,8579158,25062928,9949906,23693616
7294,8571552,25070057,9936084,23707298
7295,8571525,25069960,9995569,23647867
7296,8571367,25070095,9950788,23692267
7297,12578108,21210699,9995223,23648796
7298,8571216,25070003,9974418,23668935
7299,8577370,25064152,9986493,23656691
7300,8571466,25070058,10015166,23627567
7301,8571410,25070216,9998655,23645084
7302,8574230,25067653,9985881,23657731
7303,8588842,25053834,9993189,23649942
7304,8571621,25070028,10000178,23643453
7305,8571536,25069999,10001647,23641981
7306,8571435,25070181,10004945,23638851
7307,8744582,24898500,9998564,23644166
7308,8571422,25070074,10004957,23638663
7309,8571172,25070164,9997800,23645136
7310,8571476,25070104,10013826,23629652
7311,8571538,25069995,9979477,23664749
7312,8571320,25070102,10020401,23623086
7313,8571256,25069976,9991503,23651959
7314,8571615,25070056,9931517,23712401
7315,8571487,25069991,9997390,23646436
7316,8571673,25069956,9928274,23714932
7317,8571853,25069988,10008980,23634287
7318,8571333,25070050,9951395,23691610
7319,8574249,25067282,9948078,23696034
7320,8571423,25070038,10006382,23637101
7321,8583365,25058632,10001855,23642050
7322,8577692,25063951,9995911,23647621
7323,8571520,25070169,9935615,23708127
7324,8571935,25069900,10005562,23637599
7325,8571333,25070165,9994902,23648231
7326,8577595,25065250,9991321,23652377
7327,8571317,25070144,9983381,23660509
7328,8571567,25070068,9977109,23666384
7329,8571250,25070121,10024257,23619685
7330,8571344,25070117,10029832,23613561
7331,8571520,25070159,9994490,23649273
7332,8571638,25070082,9996512,23647138
7333,8571531,25070007,9932896,23710764
7334,8577871,25063832,9950907,23692605
7335,8571112,25069815,10170321,23474742
7336,8571466,25069954,10015341,23628167
7337,8571558,25070062,9973117,23670958
7338,8571547,25070036,9958655,23684858
7339,8575740,25065888,9963728,23679991
7340,8571521,25069958,10004447,23638608
7341,8571253,25070107,9957052,23686201
7342,8571627,25070020,10004826,23638824
7343,8571452,25070015,9968061,23675811
7344,8571586,25069919,9964701,23678819
7345,8571435,25070065,10000807,23642703
7346,8571526,25069934,9967685,23675970
7347,8571627,25070062,10001724,23641625
7348,8574491,25067247,9999128,23644485
7349,8571445,25070187,10114829,23530002
7350,8571633,25070110,9971472,23671876
7351,8571556,25070077,10005914,23637660
7352,8571510,25070070,9987273,23656348
7353,8571342,25070168,10002855,23640649
7354,8571885,25070017,10005010,23638175
7355,8571388,25070246,9983687,23659613
7356,8571492,25070102,9993751,23649875
7357,8571220,25070092,9979185,23664592
7358,8571681,25069913,9965739,23677495
7359,8576530,25065568,9994704,23648855
7360,8571692,25070056,9943621,23699245
7361,8571466,25070223,9987356,23655648
7362,8571631,25070202,10001995,23641712
7363,8571454,25070090,10003143,23641078
7364,8593185,25049066,9986391,23657163
7365,8571709,25070057,10004611,23639537
7366,8571186,25069990,9950748,23692391
7367,8571688,25070153,10012704,23630836
7368,8571503,25070081,10000911,23643306
7369,8571500,25069996,10003947,23638559
7370,8571658,25070130,9995609,23648028
7371,8571466,25069874,10010344,23633763
7372,8571317,25070072,9986938,23656628
7373,8573564,25068211,9953649,23690116
7374,8571758,25070037,10003489,23640072
7375,8571362,25069976,9925231,23717622
7376,8571473,25070062,9954783,23688800
7377,8571569,25070108,10011287,23632459
7378,8571553,25070060,10026581,23617387
7379,8571511,25069992,9997018,23646199
7380,8571551,25070068,10005769,23637932
7381,8571733,25070082,10017923,23624988
7382,8571503,25070046,9998373,23645080
7383,8571248,25069965,9998866,23644345
7384,8571707,25070022,10005503,23637637
7385,8570897,25070079,10017571,23625824
7386,8571311,25070066,9942603,23701351
7387,8571409,25070091,9981283,23662846
7388,8571269,25070147,9938428,23704504
7389,8571469,25070121,10007549,23635634
7390,8571718,25069921,9943933,23699687
7391,8571721,25069972,9948254,23695261
7392,8571142,25070140,10018511,23625486
7393,8571526,25070130,10023518,23620102
7394,8571191,25070185,10010712,23632288
7395,8571397,25070167,9981926,23661046
7396,8571364,25070133,9957551,23685889
7397,8571206,25070052,10007318,23636446
7398,8571210,25070053,9973765,23669633
7399,8571517,25069952,10009503,23633626
7400,8571319,25070251,10013765,23629394
7401,8571558,25069933,9997232,23646219
7402,8571818,25070077,9949273,23694555
7403,8571388,25070007,10021897,23621622
7404,8571717,25070175,10004265,23638863
7405,8571769,25070302,10005318,23638143
7406,8576380,25065691,9941919,23701191
7407,8571727,25070082,9952174,23691424
7408,8571884,25070066,9974445,23669167
7409,8571299,25070019,10007168,23636471
7410,8571755,25069962,10007667,23634578
7411,8571417,25069986,10015579,23627562
7412,8571445,25070267,9973793,23669876
7413,8571379,25070089,10001163,23642243
7414,8571641,25070083,9972284,23671208
7415,8571658,25070151,10000403,23642636
7416,8571625,25070224,10002528,23640492
7417,8571452,25070045,9941181,23702577
7418,8571562,25070032,9949502,23694349
7419,8571392,25069904,9993491,23649638
7420,8571559,25070138,9935973,23707421
7421,8571586,25070031,9993935,23650198
7422,8571538,25069920,9995576,23647668
7423,8571432,25070134,10005226,23638445
7424,8571484,25070095,9946606,23696654
7425,8571781,25070062,10024950,23618623
7426,8571571,25070058,10016343,23627414
7427,8574206,25067389,9988016,23656155
7428,8571641,25069986,9959124,23684953
7429,8571673,25070068,9997354,23645456
7430,8571521,25070158,9993554,23650000
7431,8571529,25070051,10001860,23641518
7432,8575079,25066934,9993857,23649080
7433,8571567,25070125,9953407,23690312
7434,8571902,25069966,9927313,23715656
7435,8582943,25058734,10001056,23642466
7436,8571385,25070105,10001228,23642145
7437,8574156,25067567,9939510,23704156
7438,8571664,25070168,10001584,23641987
7439,8571291,25070166,9945463,23697832
7440,8571456,25069985,10005869,23637645
7441,8571678,25070050,10004985,23638651
7442,8571495,25070002,10000499,23642840
7443,8571431,25070142,9932737,23711225
7444,8571637,25069982,9999387,23643809
7445,8571605,25069927,9961087,23681862
7446,8573426,25067977,9998798,23644165
7447,8571049,25069931,10001552,23641667
7448,8571709,25070097,9954084,23689804
7449,8571601,25070017,10002528,23641257
7450,8571407,25070042,9961547,23681255
7451,8573008,25068510,9991921,23651245
7452,8571384,25070008,9925308,23718206
7453,8571860,25070073,10011394,23631914
7454,8571340,25070071,10002168,23641091
7455,8578419,25064080,10009427,23634399
7456,8573643,25068072,10014633,23629122
7457,8571667,25070166,10040100,23603314
7458,8571432,25070072,10008963,23634532
7459,8571158,25069996,9988091,23655631
7460,8571404,25070036,9971049,23672510
7461,8571366,25070155,10001170,23642248
7462,8571970,25069921,10000573,23643140
7463,8571654,25069907,10007499,23636405
7464,8571282,25070229,9994537,23649211
7465,8572017,25069926,9927840,23714678
7466,8574439,25067451,9999729,23643808
7467,8571448,25069924,9990371,23653109
7468,8571702,25069917,10001909,23641808
7469,8571444,25070058,9990302,23653710
7470,8571674,25070147,9941031,23702062
7471,8579997,25063034,10005987,23637534
7472,8571884,25069935,9996956,23646839
7473,8571588,25070066,9993869,23649504
7474,8571481,25070017,9977601,23666249
7475,8571547,25070092,10000490,23643012
7476,8572011,25070026,9922669,23720858
7477,8571416,25070071,9998273,23645569
7478,8571328,25070126,10008618,23635270
7479,8571296,25070041,10017747,23626403
7480,8571494,25070111,9992140,23650969
7481,8572090,25069956,9943301,23700126
7482,8571331,25070081,10007043,23636330
7483,8571693,25070071,9937045,23706239
7484,8576260,25065759,9998208,23645918
7485,8573754,25068006,9998515,23645529
7486,8571566,25070009,10006735,23637015
7487,8571181,25070233,10003355,23639316
7488,8571671,25070072,10003709,23639073
7489,8571533,25069984,10047356,23596317
7490,8571376,25069985,9961886,23680836
7491,8572029,25069967,10007454,23636165
7492,8571405,25069890,10013810,23629103
7493,8571750,25070002,10006719,23637299
7494,8571389,25070015,10009752,23634086
7495,8571544,25070173,9984833,23658172
7496,8571562,25070018,10014000,23630030
7497,8571631,25069897,10005453,23637841
7498,8571148,25070127,9999112,23644654
7499,8571303,25070189,10030715,23612561
7500,8571235,25070100,9974450,23669537
7501,8571429,25070085,10006358,23636986
7502,8571822,25069956,9998509,23644133
7503,8576816,25065035,9954494,23688618
7504,8571573,25070035,10001972,23641367
7505,8571755,25070027,9992799,23651240
7506,8575065,25066505,9939810,23703711
7507,8574888,25066798,10005646,23637486
7508,8571546,25070251,9942978,23700343
7509,8571328,25070085,9999376,23644414
7510,8571164,25070038,10005324,23637804
7511,8571759,25070053,9978755,23665163
7512,8571585,25070060,10004196,23638546
7513,8571477,25070078,9990651,23652316
7514,8571149,25070115,9999860,23643961
7515,8571491,25070116,10005104,23638787
7516,8571206,25070113,10002232,23640965
7517,8571818,25069847,10005425,23637968
7518,8571425,25070039,9944724,23698836
7519,8571352,25070163,9994922,23648320
7520,8571394,25070137,9996950,23646747
7521,8579432,25062701,10024144,23619542
7522,8571430,25070283,10038133,23605165
7523,8571362,25070185,9947155,23696489
7524,8571845,25070150,10004010,23639711
7525,8571287,25070100,10003258,23639835
7526,8571476,25070120,9955266,23688367
7527,8571502,25069931,9998459,23644668
7528,8571357,25070008,9992764,23651417
7529,8571735,25070108,9947527,23695594
7530,8571220,25070036,9979214,23664298
7531,8571498,25070053,9965459,23678345
7532,8574824,25066866,9998908,23644514
7533,8571881,25070015,10009681,23633853
7534,8571156,25070057,10008186,23635425
7535,8571653,25070137,9948147,23695674
7536,8571389,25070130,9992200,23651079
7537,8573009,25069187,9990165,23653411
7538,8571243,25069907,10005617,23637763
7539,8571462,25070061,9936894,23706479
7540,8571176,25070139,10006051,23637493
7541,8571781,25070182,10013387,23630070
7542,8571712,25070059,10007472,23636270
7543,8571356,25070028,10006475,23637712
7544,8571577,25070110,9984555,23658913
7545,8571466,25070287,10001165,23642374
7546,8571826,25070049,10009467,23633884
7547,8571452,25070072,10002200,23641817
7548,8571917,25070096,9966904,23676940
7549,8572042,25069978,9989754,23653919
7550,8572015,25070029,9992420,23651431
7551,8571528,25070110,9982501,23660956
7552,8571439,25070020,10003824,23639325
7553,8571437,25070060,9996680,23647246
7554,8572237,25070160,10002213,23641774
7555,8571771,25070127,9964960,23678639
7556,8571317,25070081,9969003,23674429
7557,8571396,25070096,10006874,23636344
7558,8571224,25070039,10014562,23629201
7559,8571247,25070127,10018985,23624387
7560,8571190,25070071,10016416,23627434
7561,8576270,25065057,10012921,23630209
7562,8571668,25070211,10010382,23632902
7563,8571289,25070059,9949532,23693903
7564,8571306,25069979,9981785,23661508
7565,8571456,25070121,10002399,23640817
7566,8571549,25070060,9999426,23644316
7567,8571307,25070150,10009720,23633273
7568,8571260,25070187,9974679,23668847
7569,8571453,25070038,10014547,23628830
7570,8571112,25070154,10057240,23585961
7571,8571603,25070091,9996284,23646593
7572,8571493,25070152,9989940,23653368
7573,8574323,25067557,9994401,23648851
7574,8571795,25070148,10009749,23633194
7575,8571704,25069874,9998382,23644665
7576,8571718,25070037,9947894,23695203
7577,8571875,25070051,10004617,23639016
7578,8574270,25067712,9960093,23683611
7579,8571469,25070130,10009198,23634641
7580,8571433,25070006,9989376,23654145
7581,8571768,25070091,9996332,23647310
7582,8571497,25070206,10014222,23629819
7583,8585632,25056587,9984146,23659618
7584,8571683,25070068,9936235,23707564
7585,8572005,25070111,10044337,23599278
7586,8571413,25070081,9962958,23680685
7587,8571688,25070043,9997793,23645698
7588,8576896,25064833,9996668,23647065
7589,8571541,25070073,10001936,23641484
7590,8571560,25069928,10004032,23639552
7591,8607339,25034887,10008959,23634928
7592,8571292,25070022,10009714,23634069
7593,8571767,25069921,9950057,23693719
7594,8571892,25070104,9993953,23649726
7595,8571577,25069919,9972966,23671031
7596,8571740,25070287,10002018,23641973
7597,8571534,25070001,10005781,23638849
7598,8571291,25070142,9991070,23652790
7599,8571375,25070078,9972828,23670769
7600,8576133,25065548,10069477,23576145
7601,8571967,25069930,9945227,23698717
7602,13208308,20456836,9993450,23649758
7603,8571727,25070059,9961538,23681832
7604,8571673,25069938,9929648,23714128
7605,8571652,25070116,10009613,23634474
7606,8571916,25069400,10013190,23630494
7607,8571785,25069925,10000339,23643206
7608,8571867,25069954,9964814,23679232
7609,8571771,25070208,10012097,23632033
7610,8571517,25070016,9941563,23702137
7611,8571346,25070093,10000035,23643674
7612,8571904,25069898,10011051,23632299
7613,8571621,25070115,9922421,23721302
7614,8571663,25070290,10001068,23643880
7615,8571609,25069956,10006784,23637033
7616,8571781,25070176,10006221,23637302
7617,8571524,25070076,10047605,23596236
7618,8571631,25070097,10032286,23611669
7619,8571737,25069926,10004293,23639798
7620,8571796,25070004,10008955,23635262
7621,8571554,25070129,10004495,23639082
7622,8571581,25070130,10003897,23639848
7623,8571511,25070094,9932722,23710002
7624,8571883,25070024,10011453,23631912
7625,8571487,25070078,10009537,23633886
7626,8571486,25070033,9973244,23670755
7627,8571411,25070077,10002090,23641601
7628,8577922,25063561,9936806,23706698
7629,8571123,25069999,10011501,23632552
7630,8571217,25070068,10009710,23634191
7631,8571578,25070081,10002877,23641029
7632,8571815,25070013,10004543,23638824
7633,8571502,25070215,9973786,23669391
7634,8571528,25070102,10014015,23629374
7635,8571653,25070171,9976508,23666662
7636,8571445,25070092,10009440,23633847
7637,8571853,25069877,10005326,23637920
7638,8571356,25070051,10000436,23643702
7639,8571225,25070061,10007429,23636259
7640,8571440,25070235,9998108,23644914
7641,8571520,25070148,10008986,23635157
7642,8574853,25067019,9999370,23644502
7643,8571511,25070082,9994516,23649212
7644,8571737,25070065,10186893,23455572
7645,8571678,25070172,9931826,23712059
7646,8571420,25070028,10004202,23639078
7647,8571521,25070027,10007815,23635536
7648,8571242,25069981,10138718,23503007
7649,13002832,20652446,10036535,23607615
7650,8574475,25067926,9986536,23657145
7651,8571324,25069883,9985422,23657431
7652,8571807,25070085,9988060,23653040
7653,8571624,25070138,9955000,23688482
7654,8577985,25063512,9973011,23670954
7655,8571330,25070009,9982412,23661130
7656,8575509,25065946,10006638,23637305
7657,8571791,25070018,10001624,23642059
7658,8571625,25070071,10021576,23621743
7659,8571660,25070042,9982011,23661786
7660,8571380,25070095,10011473,23632229
7661,8571669,25070093,10013049,23631013
7662,8574741,25067162,10002957,23641108
7663,8571495,25070010,10015629,23627674
7664,8571773,25070100,10009598,23634358
7665,8571481,25069979,9959698,23684099
7666,8571352,25070018,10050889,23592145
7667,8571844,25069977,9981878,23661403
7668,8574587,25067091,10004256,23639064
7669,8571500,25070062,9981027,23662467
7670,8571555,25070158,10007870,23636099
7671,8571701,25069908,10006325,23637329
7672,8571552,25070076,10000270,23642851
7673,8571593,25069927,9951755,23691688
7674,8571753,25070109,9925697,23718196
7675,8571496,25070067,9978187,23665839
7676,8571780,25070109,11111982,22575245
7677,8571947,25069944,10005550,23637541
7678,8571633,25069959,10016559,23626935
7679,8571580,25070058,10008945,23634745
7680,8571851,25070216,10011876,23631457
7681,8571965,25070143,10069416,23573439
7682,8571583,25070051,9952203,23691384
7683,8571846,25069990,10001866,23641935
7684,8571210,25070010,10004074,23640351
7685,8571756,25070145,9962201,23681110
7686,8571862,25069898,10017359,23625796
7687,13063188,20774756,9995998,23647810
7688,8571681,25070049,9998958,23644441
7689,8571879,25070038,10001758,23641860
7690,13106241,20768355,9963536,23680037
7691,8571874,25070160,10007483,23636078
7692,8571552,25070064,9995402,23648076
7693,8574799,25067030,9935705,23707180
7694,13151084,20713795,9925276,23718080
7695,8571324,25070160,10001718,23641695
7696,8571482,25070073,10005735,23637873
7697,8571454,25070055,9988630,23655060
7698,8575123,25067406,10007636,23636192
7699,8574327,25067469,9966779,23677115
7700,8571141,25070144,10006170,23637267
7701,8584807,25057451,10014176,23629635
7702,8571528,25069976,10020839,23623063
7703,8571343,25070192,9987264,23656792
7704,8571292,25070193,10016317,23627985
7705,8571390,25070009,9998255,23645483
7706,8571538,25069954,10007480,23636684
7707,8571456,25069997,9925204,23718367
7708,8570906,25070165,9999951,23643618
7709,8571595,25070060,9952336,23691090
7710,8571505,25069833,9931607,23712320
7711,8571449,25069889,10001555,23641452
7712,8571931,25069998,9998195,23645303
7713,8571698,25070090,10032775,23610501
7714,8571584,25069969,10047333,23595990
7715,8571661,25070167,9962889,23680499
7716,8571483,25070026,9991106,23652573
7717,8581285,25060958,10314859,23327586
7718,8571275,25070012,9999131,23644174
7719,8571643,25069900,9982819,23660600
7720,8571798,25070000,9979684,23663822
7721,8571592,25069969,10001743,23641959
7722,8571823,25070134,9970665,23673473
7723,8571682,25070096,9998612,23645119
7724,8573356,25068341,9930685,23712712
7725,8571322,25070076,10004086,23640086
7726,8571552,25070033,10008774,23634790
7727,8571915,25069806,10005067,23638887
7728,8572003,25069920,10006414,23637098
7729,8575644,25066470,9962827,23681451
7730,8571628,25070043,9947841,23695586
7731,8571777,25070010,9989995,23654039
7732,8571680,25070042,9973195,23670325
7733,8571796,25069955,10006593,23637178
7734,8573692,25068348,9952377,23691233
7735,8571445,25070017,9955170,23687885
7736,8571565,25070022,10005870,23637598
7737,8571719,25069978,10006642,23637078
7738,8571459,25069915,10003237,23640741
7739,8571553,25070138,9978756,23664068
7740,8571786,25070003,9982344,23660748
7741,12393109,21367224,9994825,23648506
7742,8576360,25066501,10006181,23638069
7743,8580039,25061649,9996711,23646629
7744,8571555,25070198,9946283,23697328
7745,8571335,25070067,10006338,23636732
7746,8571669,25070001,9995031,23648054
7747,8571736,25070101,10007610,23636124
7748,8571400,25070150,9997211,23646260
7749,8575900,25065680,9974268,23668692
7750,8571644,25070006,10015021,23628736
7751,8571866,25069859,9999286,23644079
7752,8575664,25066457,10007924,23635077
7753,8571847,25069958,10000655,23642123
7754,8571732,25070167,9969839,23674048
7755,8571491,25070094,9939737,23704206
7756,8572159,25069300,9999572,23643759
7757,8571404,25070005,9985160,23658657
7758,8571848,25070036,10005404,23638115
7759,8571670,25070166,10018144,23625806
7760,8573612,25067739,10001243,23641926
7761,8571603,25070191,10038405,23604621
7762,8571331,25069964,9970205,23673288
7763,8571362,25070085,9957279,23685940
7764,8576261,25065412,10013604,23629975
7765,8571521,25070014,10023935,23619322
7766,8571779,25069975,10006743,23636727
7767,8571138,25070223,9954810,23688178
7768,8571565,25070237,9930437,23712882
7769,8571472,25070093,9976083,23667812
7770,8571475,25070047,9996040,23646953
7771,8571966,25070073,10003556,23639381
7772,8571268,25070090,9938100,23705698
7773,8571550,25069956,10025120,23618554
7774,8571847,25070207,9998335,23644663
7775,8571319,25070147,9959219,23683782
7776,8571594,25070054,10001222,23642565
7777,8571459,25070049,10007209,23636429
7778,8571688,25069890,9997945,23646402
7779,8571702,25070187,9983984,23659561
7780,8575108,25066270,9996510,23646616
7781,8571338,25070024,9994077,23648828
7782,8571593,25070015,10005353,23638287
7783,8571203,25070198,10002598,23640843
7784,8576227,25065542,9991526,23651480
7785,8571497,25070195,10005642,23637970
7786,8571569,25070013,10001470,23641539
7787,8571717,25069988,10002096,23641196
7788,8571660,25070097,9984812,23659155
7789,8571358,25070055,9951931,23691266
7790,8571358,25070143,9967391,23675701
7791,8575983,25065639,10006621,23636452
7792,8571182,25070295,10003370,23640015
7793,8571426,25070057,10011488,23632439
7794,8571427,25070134,9993683,23649597
7795,8571316,25070151,10006507,23637632
7796,8571695,25070074,10008588,23634938
7797,8571159,25070136,9957846,23685872
7798,8571718,25069934,9951525,23692072
7799,8570963,25070127,9991277,23651749
7800,8571363,25069975,9999605,23643699
7801,8571111,25070042,9988020,23655008
7802,8575853,25065882,9996047,23647313
7803,8571658,25070035,9930308,23713166
7804,8571543,25070125,9949395,23693822
7805,8571122,25070146,9988625,23654740
7806,8571395,25070180,9997783,23645579
7807,8571728,25070139,10011488,23631599
7808,8571553,25070105,10005421,23637795
7809,8571147,25070051,10042158,23601514
7810,8571264,25070120,9999180,23644295
7811,8571712,25069940,9987698,23656103
7812,8571538,25070074,9931164,23711917
7813,8571322,25070060,10008925,23634903
7814,8571335,25070126,9996876,23646549
7815,8571140,25070123,9959696,23684106
7816,8571304,25070217,10000828,23642306
7817,8571438,25070030,9959128,23684361
7818,8571431,25069933,9942162,23701481
7819,8571633,25070282,9953132,23690630
7820,8571483,25069961,10007291,23636195
7821,8571473,25070100,10007067,23635716
7822,8571598,25070115,10011664,23631908
7823,8571546,25070204,9951926,23691885
7824,8571451,25070087,9997252,23646036
7825,8571180,25070126,10013206,23630622
7826,8571814,25070185,10005778,23637751
7827,8571274,25070059,10013047,23630546
7828,8573365,25068273,9959502,23684266
7829,8571376,25070057,9997243,23646343
7830,8571666,25069959,10002327,23641318
7831,8571198,25070097,10022342,23621015
7832,8571369,25070052,10006490,23637392
7833,8571872,25070130,9999438,23643778
7834,8571592,25070282,10010359,23633575
7835,8571497,25070094,9973475,23670125
7836,8571155,25070000,10005683,23638128
7837,8571730,25070217,10038624,23605313
7838,8571699,25070029,9996653,23647745
7839,8571588,25070035,10007561,23636016
7840,8571660,25069976,9996124,23647811
7841,8574372,25067369,10003922,23640449
7842,8571712,25069984,9992795,23650951
7843,8570852,25070050,9992597,23650423
7844,8571688,25069991,9984283,23659431
7845,8571430,25070062,10005368,23638217
7846,8571082,25070089,9993875,23649962
7847,8571445,25070057,10001068,23642348
7848,8571865,25069945,10005052,23638373
7849,8571738,25070105,10002184,23641237
7850,8571610,25070032,9997924,23645368
7851,8571212,25069943,9993675,23649823
7852,8571507,25070200,9990407,23652538
7853,8571578,25070082,9988318,23655050
7854,8571768,25069996,9991014,23652430
7855,8571767,25069910,9988857,23654457
7856,8571959,25070085,10002229,23641383
7857,8571577,25069986,10027784,23615866
7858,8571326,25069995,9999062,23643766
7859,8571593,25070179,10010143,23633391
7860,8573766,25068015,9988571,23655023
7861,8571541,25070052,9994313,23649536
7862,8571569,25070074,10008900,23634242
